2025-09-27 15:37:45,812 - 这次的优化目标是系统的ITAEc，时间间隔0.1秒
2025-09-28 10:40:50,771 - 输入参数: [1.00000000e+05 1.00000000e-03 8.65180978e-04 1.33262995e-05
 3.40515613e+05 9.57187563e+04], 计算结果: 215.7596794394497
2025-09-28 10:40:54,941 - 输入参数: [1.00000000e+05 1.85975515e-03 1.55921478e-04 1.31206367e-05
 1.00000000e+06 6.09500644e+04], 计算结果: 267.7941312956495
2025-09-28 10:41:02,165 - 输入参数: [1.00000000e+05 1.00000000e-03 4.75112081e-05 1.30520594e-05
 3.29652614e+05 1.74380986e+05], 计算结果: 366.5277456532158
2025-09-28 10:41:16,993 - 输入参数: [1.00000000e+05 8.64775984e-01 6.06476708e-03 1.00000000e-05
 1.07295307e+03 4.62024319e+02], 计算结果: 13581.913984026345
2025-09-28 10:41:24,036 - 输入参数: [8.62899881e+04 1.00000000e-03 3.22894190e-05 3.12084711e-05
 1.57887788e+05 2.40122570e+04], 计算结果: 1577.639950202145
2025-09-28 10:41:36,808 - 输入参数: [9.81738602e+03 1.00000000e-03 1.00000000e-05 1.00000000e-05
 1.00000000e+06 9.45544371e-01], 计算结果: 7692.355444462819
2025-09-28 10:41:41,108 - 输入参数: [6.64816240e+03 1.57868415e-02 2.70353102e-04 1.00000000e-05
 1.00000000e+06 7.24113759e+04], 计算结果: 2310.3071528111896
2025-09-28 10:41:50,874 - 输入参数: [1.00000000e+05 1.00000000e-03 2.63831938e-04 1.40910745e-05
 6.42160275e+05 2.32627355e+05], 计算结果: 463.5047032020328
2025-09-28 10:41:55,305 - 输入参数: [1.00000000e+05 1.00000000e-03 1.01186474e-04 1.00000000e-05
 1.72489096e+05 5.77172665e+04], 计算结果: 358.36025463451875
2025-09-28 10:42:00,946 - 输入参数: [1.00000000e+05 1.00000000e-03 1.20879684e-04 2.75567848e-05
 1.00000000e+06 1.09874446e+05], 计算结果: 284.5532967868374
2025-09-28 10:42:11,254 - 输入参数: [1.00000000e+05 1.00000000e-03 1.03150551e-04 1.00000000e-05
 7.39801003e+05 9.97163456e+03], 计算结果: 2954.066471765603
2025-09-28 10:42:15,480 - 输入参数: [1.00000000e+05 1.00000000e-03 1.11815777e-04 1.23521504e-05
 3.14407666e+05 7.92338069e+04], 计算结果: 193.71591176600046
2025-09-28 10:42:20,183 - 输入参数: [1.00000000e+05 1.00000000e-03 1.12683823e-04 1.00000000e-05
 3.65481525e+05 9.09037660e+04], 计算结果: 208.96732989791306
2025-09-28 10:42:31,303 - 输入参数: [6.44583742e+02 1.00000000e-03 5.45008061e-05 1.00000000e-05
 1.00000000e+06 3.06118921e+05], 计算结果: 2707.6112855347988
2025-09-28 10:42:35,331 - 输入参数: [1.00000000e+05 1.23019520e-03 1.00000000e-05 5.25442438e-05
 8.90857759e+05 6.57230481e+04], 计算结果: 237.914163199545
2025-09-28 10:42:46,876 - 输入参数: [1.00000000e+05 1.29121258e-03 2.92350537e-04 1.65446984e-05
 1.00000000e+06 7.73644427e+03], 计算结果: 3775.616426123738
2025-09-28 10:42:50,478 - 输入参数: [1.45845340e+03 1.41904383e-03 1.16034296e-03 1.33816085e-04
 8.63014075e+04 5.97877772e+04], 计算结果: 13404.612118625584
2025-09-28 10:43:05,183 - 输入参数: [1.00000000e+05 1.00000000e-03 1.32324606e-03 1.00267330e-03
 3.26917858e+04 1.00000000e+06], 计算结果: 1461.6036713724834
2025-09-28 10:43:17,798 - 输入参数: [2.64594829e+04 3.21694249e-02 1.00000000e+03 1.00000000e-05
 1.00000000e+06 2.14125685e+03], 计算结果: 5817.700639797104
2025-09-28 10:43:31,763 - 输入参数: [1.51753375e+03 3.08352338e-03 4.49615994e-05 3.50068956e-04
 1.00000000e+06 1.00000000e+06], 计算结果: 1733.0323233743052
2025-09-28 10:43:42,884 - 输入参数: [1.00000000e+05 4.12606488e-02 2.25444101e-05 1.41155783e-05
 1.00000000e+06 2.97970544e+05], 计算结果: 542.4893797320746
2025-09-28 10:43:54,851 - 输入参数: [1.00000000e+05 1.00000000e-03 1.39399149e-04 1.46571546e-05
 3.35500797e+05 5.40899185e+05], 计算结果: 796.3022541477603
2025-09-28 10:44:00,131 - 输入参数: [7.21457003e+04 3.08884573e-03 1.00000000e-05 1.36343518e-05
 1.00000000e+06 9.44349692e+04], 计算结果: 337.7381306428148
2025-09-28 10:44:05,306 - 输入参数: [5.05265479e+02 1.00000000e-03 1.00000000e-05 1.00000000e-05
 5.01674888e+05 9.78281598e+04], 计算结果: 5539.486186005278
2025-09-28 10:44:17,737 - 输入参数: [5.31484537e+01 7.41646458e-03 1.00000000e-05 1.19128812e-04
 1.00000000e+06 3.06623629e+03], 计算结果: 6704.159967529538
2025-09-28 10:44:21,736 - 输入参数: [8.79605698e+04 5.35416475e-02 3.61090930e-04 1.95805103e-05
 2.62871649e+05 7.20275645e+04], 计算结果: 222.21973465839494
2025-09-28 10:44:35,060 - 输入参数: [7.65746299e+04 3.76269913e+00 3.04850038e-04 9.17991261e-05
 2.51049310e+04 7.79118243e+02], 计算结果: 13273.983851004421
2025-09-28 10:44:48,491 - 输入参数: [1.00000000e+05 1.00000000e-03 1.00000000e-05 2.49196324e-05
 7.07102838e+05 1.00000000e+06], 计算结果: 754.7676042250966
2025-09-28 10:45:02,834 - 输入参数: [1.00000000e+05 1.39886762e-03 7.17324778e-04 1.29571345e-03
 4.09028942e+04 1.00000000e+06], 计算结果: 1425.526272573241
2025-09-28 10:45:07,946 - 输入参数: [6.64494667e+04 1.00000000e-03 2.19908612e-05 1.00000000e-05
 1.00000000e+06 9.76303664e+04], 计算结果: 371.9753801782412
2025-09-28 10:45:20,458 - 输入参数: [1.00000000e+05 1.97891094e-02 1.00000000e+03 1.32927496e-05
 1.00000000e+06 3.95172423e+03], 计算结果: 5384.587646923129
2025-09-28 10:45:32,585 - 输入参数: [1.71794248e+03 1.64657739e-02 1.82490357e-02 4.25853094e-04
 6.98475180e+05 5.16447517e+02], 计算结果: 7581.468897643344
2025-09-28 10:45:38,850 - 输入参数: [2.45093738e+02 1.00000000e-03 5.50780316e-05 1.15406924e-05
 1.58424267e+05 2.28441519e+05], 计算结果: 8610.79635752106
2025-09-28 10:45:51,912 - 输入参数: [1.07621225e+02 1.00000000e-03 1.00000000e-05 1.00000000e-05
 8.90951886e+05 7.63476758e+05], 计算结果: 2170.905591586021
2025-09-28 10:46:01,035 - 输入参数: [1.00000000e+05 1.12954597e-03 4.41922733e-04 4.93742292e-05
 1.07726195e+05 2.28957073e+05], 计算结果: 537.8362494998751
2025-09-28 10:46:12,317 - 输入参数: [1.00000000e+05 1.00000000e-03 1.00000000e+03 5.08496790e-05
 1.85655288e+04 1.13511081e+04], 计算结果: 5447.256100884894
2025-09-28 10:46:17,040 - 输入参数: [1.00000000e+05 1.00000000e-03 1.33045522e-04 1.19938716e-05
 4.54010618e+05 4.76753163e+04], 计算结果: 401.28319552751225
2025-09-28 10:46:21,749 - 输入参数: [1.00000000e+05 1.00000000e-03 2.41283716e-05 1.00000000e-05
 1.91735776e+05 5.09969041e+04], 计算结果: 441.4638365474772
2025-09-28 10:46:28,888 - 输入参数: [1.00000000e+05 1.00000000e-03 1.67757988e-04 1.45692078e-05
 1.38372524e+05 2.46206951e+04], 计算结果: 1612.1818702995638
2025-09-28 10:46:34,609 - 输入参数: [5.80552444e+04 2.21394929e-02 4.58362780e+01 1.00388973e-05
 3.18686975e+05 1.31242131e+05], 计算结果: 362.83151099525946
2025-09-28 10:46:39,287 - 输入参数: [1.00000000e+05 1.00000000e-03 1.12749579e-04 1.48079399e-05
 3.42412303e+05 9.19109308e+04], 计算结果: 209.55583240564843
2025-09-28 10:46:44,239 - 输入参数: [2.26016371e+02 2.68761532e-03 2.73582127e-04 3.50480095e-05
 2.10694228e+05 2.35169349e+04], 计算结果: 13852.559609220838
2025-09-28 10:46:50,875 - 输入参数: [1.00000000e+05 1.00000000e-03 1.46663217e-05 6.04386428e-05
 1.00000000e+06 1.35372271e+05], 计算结果: 330.5400819113727
2025-09-28 10:47:00,384 - 输入参数: [6.84491516e+04 1.32927631e-03 1.00000000e-05 1.42869655e-05
 1.73457718e+05 3.17675548e+05], 计算结果: 729.7181647462946
2025-09-28 10:47:04,366 - 输入参数: [1.00000000e+05 1.00000000e-03 6.02057091e-05 1.25855583e-05
 5.03798238e+05 6.81168183e+04], 计算结果: 215.39535799420355
2025-09-28 10:47:16,068 - 输入参数: [6.87050470e+04 1.04427916e-03 1.92821058e-05 1.80064053e-05
 1.00000000e+06 3.74319752e+05], 计算结果: 703.9353747774178
2025-09-28 10:47:24,644 - 输入参数: [1.00000000e+05 1.00000000e-03 1.00000000e-05 1.68577130e-05
 2.11032309e+05 2.11695745e+05], 计算结果: 454.3986948431218
2025-09-28 10:47:29,513 - 输入参数: [6.80616477e+04 1.00000000e-03 6.02403381e-05 3.85160349e-05
 2.68072548e+05 4.09530067e+04], 计算结果: 542.8737405970367
2025-09-28 10:47:33,748 - 输入参数: [1.00000000e+05 1.00000000e-03 1.13528381e-04 1.44774534e-05
 3.33046452e+05 7.77957909e+04], 计算结果: 193.10483623050436
2025-09-28 10:47:37,797 - 输入参数: [1.00000000e+05 1.00000000e-03 1.54762963e-04 1.42512113e-05
 4.79050901e+05 7.07416805e+04], 计算结果: 203.95318206826846
2025-09-28 10:47:41,963 - 输入参数: [1.00000000e+05 7.42546112e-03 1.90077052e-05 2.28714463e-04
 1.00000000e+06 6.67407134e+04], 计算结果: 243.58794741171198
2025-09-28 10:47:46,338 - 输入参数: [1.00000000e+05 1.00000000e-03 1.23963519e-04 1.33884437e-05
 2.64979903e+05 5.84144128e+04], 计算结果: 322.5710898427217
2025-09-28 10:47:58,682 - 输入参数: [1.00000000e+05 4.35154951e-03 1.00000000e+03 1.00000000e-05
 3.10517649e+04 4.40332483e+01], 计算结果: 13873.693693354962
2025-09-28 10:48:04,208 - 输入参数: [3.97262932e+04 1.00000000e-03 1.11021168e-04 1.00000000e-05
 9.01225013e+05 3.34319755e+04], 计算结果: 789.7923363538615
2025-09-28 10:48:09,239 - 输入参数: [9.59713001e+01 7.33580603e-02 3.08332880e-04 3.41363243e-05
 1.09861790e+04 3.26304825e+03], 计算结果: 161253.40935461372
2025-09-28 10:48:20,413 - 输入参数: [6.73046974e+03 1.00000000e-03 1.00000000e-05 1.17101571e-05
 1.00000000e+06 7.22982108e+03], 计算结果: 4455.380523542312
2025-09-28 10:48:26,805 - 输入参数: [5.45103531e+04 1.00000000e-03 1.00000000e-05 4.20752148e-05
 7.11551965e+05 2.46173879e+04], 计算结果: 964.055766343372
2025-09-28 10:48:34,594 - 输入参数: [2.19489763e+04 1.72252682e-02 5.55668284e-05 1.04775161e-02
 4.33382691e+04 8.51334161e+03], 计算结果: 6021.70982264882
2025-09-28 10:48:39,127 - 输入参数: [1.00000000e+05 1.00000000e-03 1.17308519e-04 2.04346522e-05
 3.55320522e+05 4.80004341e+04], 计算结果: 422.1734189043337
2025-09-28 10:48:48,115 - 输入参数: [1.00000000e+05 1.00000000e-03 1.09957372e-04 1.58232952e-05
 1.00000000e+06 1.97180995e+05], 计算结果: 429.23376387483586
2025-09-28 10:48:54,537 - 输入参数: [1.00000000e+05 1.00000000e-03 1.11385301e-04 1.16571042e-05
 1.00000000e+06 2.92874831e+04], 计算结果: 847.241632173246
2025-09-28 10:49:03,789 - 输入参数: [2.29793013e+04 1.67869259e-02 4.82545000e-05 5.08329963e-04
 2.93439478e+05 5.25822434e+03], 计算结果: 2158.049254842321
2025-09-28 10:49:07,847 - 输入参数: [1.00000000e+05 1.00000000e-03 1.12890285e-04 1.33088006e-05
 2.91656192e+05 7.09729346e+04], 计算结果: 224.05604818402063
2025-09-28 10:49:21,101 - 输入参数: [1.00000000e+05 1.00000000e-03 7.95422475e-05 1.00000000e-05
 1.68110750e+05 1.00000000e+06], 计算结果: 1053.5049334887844
2025-09-28 10:49:25,453 - 输入参数: [1.00000000e+05 1.70160833e-03 1.00000000e-05 3.87853897e-05
 3.00561267e+05 8.08934160e+04], 计算结果: 194.6567312377489
2025-09-28 10:49:35,887 - 输入参数: [1.00000000e+05 1.19843975e-03 2.76592925e-04 1.08657007e-05
 1.00000000e+06 2.40804258e+05], 计算结果: 484.5001638482035
2025-09-28 10:49:41,222 - 输入参数: [2.64719381e+04 1.00624444e-03 9.23487381e-05 1.00000000e-05
 5.94293143e+05 1.03685217e+05], 计算结果: 911.5094178275988
2025-09-28 10:49:46,948 - 输入参数: [7.32676085e+01 5.53606711e-03 1.00000000e-05 1.03658275e-03
 1.00000000e+06 1.11818834e+05], 计算结果: 3197.5103175937475
2025-09-28 10:49:57,762 - 输入参数: [1.36462555e+04 5.64928117e-02 1.49287300e-01 1.00000000e-05
 1.00000000e+06 7.80073823e+03], 计算结果: 3852.447459252584
2025-09-28 10:50:08,067 - 输入参数: [1.70006455e+02 1.18311705e-03 2.71525957e-05 1.00000000e-05
 1.89711079e+05 2.59727606e+03], 计算结果: 17203.443872507924
2025-09-28 10:50:12,195 - 输入参数: [1.00000000e+05 1.00000000e-03 2.38286543e-03 1.45432982e-05
 1.00000000e+06 6.62060882e+04], 计算结果: 245.15273569622772
2025-09-28 10:50:16,740 - 输入参数: [1.00000000e+05 1.00000000e-03 5.86403317e-05 9.99360393e-05
 5.40280846e+05 4.71188189e+04], 计算结果: 396.5584018948483
2025-09-28 10:50:21,047 - 输入参数: [9.51465318e+04 1.00000000e-03 2.54305851e-05 1.45459806e-05
 2.81207350e+05 8.32400919e+04], 计算结果: 197.83955875295706
2025-09-28 10:50:27,363 - 输入参数: [1.00000000e+05 1.00000000e-03 2.31036780e-05 1.17061249e-05
 1.93786491e+05 2.89566095e+04], 计算结果: 1156.9034794758484
2025-09-28 10:50:40,096 - 输入参数: [1.00000000e+05 3.28295985e-03 2.54930359e-05 2.32854774e-05
 3.11674254e+05 1.00000000e+06], 计算结果: 896.9542159055068
2025-09-28 10:50:52,899 - 输入参数: [1.00000000e+05 1.00000000e-03 6.71862463e-05 1.00000000e-05
 1.00000000e+06 2.13563758e+03], 计算结果: 6540.995620227101
2025-09-28 10:51:05,245 - 输入参数: [6.09645840e+02 1.00000000e-03 1.14679575e-05 1.00000000e-05
 8.05224968e+05 2.08701019e+02], 计算结果: 8137.227239135962
2025-09-28 10:51:10,999 - 输入参数: [7.04210795e+03 1.00000000e-03 9.72155603e-05 1.00000000e-05
 7.48117742e+05 2.97790132e+04], 计算结果: 2741.1197601873355
2025-09-28 10:51:18,039 - 输入参数: [1.00000000e+05 1.00000000e-03 8.48403501e-05 8.99081223e-04
 3.93250842e+05 2.14518529e+04], 计算结果: 1404.0869987647059
2025-09-28 10:51:22,945 - 输入参数: [6.33055150e+04 1.00000000e-03 1.46651277e-04 1.00000000e-05
 4.26422126e+05 9.86277565e+04], 计算结果: 289.516480110033
2025-09-28 10:51:36,480 - 输入参数: [1.00000000e+05 1.25867344e-02 5.46614950e-02 1.39629365e-05
 9.43013142e+04 1.00000000e+06], 计算结果: 1228.8277059865836
2025-09-28 10:51:49,931 - 输入参数: [1.00000000e+05 4.76279167e-01 1.00000000e-05 1.00000000e-05
 1.08771186e+05 1.00000000e+06], 计算结果: 1185.5838502380614
2025-09-28 10:52:03,034 - 输入参数: [1.00000000e+05 1.00000000e-03 1.00000000e-05 5.37731827e-04
 1.00000000e+06 7.03054898e+05], 计算结果: 710.4339594733588
2025-09-28 10:52:07,426 - 输入参数: [1.64478893e+02 1.25924835e-03 9.29657482e-04 2.91285844e-03
 4.12433485e+04 2.33504574e+05], 计算结果: 11983.952223136494
2025-09-28 10:52:15,689 - 输入参数: [1.00000000e+05 1.00000000e-03 2.91854221e-04 1.00000000e-05
 1.10491604e+05 2.00152540e+04], 计算结果: 2262.989641394901
2025-09-28 10:52:25,076 - 输入参数: [1.00000000e+05 1.00000000e-03 3.25839635e-04 1.00000000e-05
 1.00000000e+06 2.09495119e+05], 计算结果: 445.5551058801614
2025-09-28 10:52:37,777 - 输入参数: [7.53147077e+04 1.74025000e-03 6.29431909e-04 1.24818431e-05
 3.77051274e+05 1.00000000e+06], 计算结果: 878.3921019226096
2025-09-28 10:52:50,729 - 输入参数: [3.83098993e+04 5.35673182e-03 1.40352223e-05 4.32637176e-03
 1.00000000e+06 6.67468640e+05], 计算结果: 944.4927097675196
2025-09-28 10:52:56,129 - 输入参数: [1.00000000e+05 1.00000000e-03 1.21605993e-04 1.44681980e-05
 2.80052299e+05 1.15282585e+05], 计算结果: 251.42745319868422
2025-09-28 10:53:08,802 - 输入参数: [8.73001018e+04 1.00000000e-03 5.49313001e-01 1.44832836e-05
 1.00000000e+06 6.06918105e+01], 计算结果: 8041.22932205412
2025-09-28 10:53:21,811 - 输入参数: [6.00103145e+04 2.69798883e-03 2.51694879e-04 1.00000000e-05
 1.95115053e+04 4.15124703e+03], 计算结果: 10629.91202808901
2025-09-28 10:53:33,849 - 输入参数: [1.00000000e+05 1.00000000e-03 1.59894429e-02 1.48691843e-05
 1.69606112e+04 1.49787229e+03], 计算结果: 11785.511370777444
2025-09-28 10:53:45,924 - 输入参数: [1.73345840e+04 1.00000000e-03 1.00000000e-05 1.00000000e-05
 2.61380081e+05 1.85358582e+02], 计算结果: 4226.38960833246
2025-09-28 10:53:59,800 - 输入参数: [2.06870703e+04 1.00000000e-03 6.18452093e-04 1.00000000e-05
 1.00000000e+06 1.00000000e+06], 计算结果: 1084.2811943619536
2025-09-28 10:54:04,110 - 输入参数: [1.00000000e+05 1.00000000e-03 1.21421908e-04 1.52779165e-05
 3.94828202e+05 7.85885242e+04], 计算结果: 194.42781758782735
2025-09-28 10:54:17,911 - 输入参数: [9.73821932e+04 1.00000000e-03 1.00000000e-05 1.73510058e-05
 1.00000000e+06 1.00000000e+06], 计算结果: 711.4024842730294
2025-09-28 10:54:22,005 - 输入参数: [1.00000000e+05 1.00000000e-03 8.11146884e-05 1.61528637e-05
 1.57630388e+05 6.83109147e+04], 计算结果: 265.9233661382429
2025-09-28 10:54:31,843 - 输入参数: [1.00000000e+05 1.66827273e-03 1.45259832e-03 2.44515367e-04
 7.07282896e+04 1.42532848e+04], 计算结果: 3666.2961601532083
2025-09-28 10:54:36,010 - 输入参数: [1.00000000e+05 1.00000000e-03 1.13537525e-04 1.44752671e-05
 3.35240391e+05 7.77940537e+04], 计算结果: 193.05782901824776
2025-09-28 10:54:40,550 - 输入参数: [1.00000000e+05 1.00000000e-03 1.06267498e-04 1.44489046e-05
 3.72663628e+05 8.61226574e+04], 计算结果: 202.1509570197397
2025-09-28 10:54:44,706 - 输入参数: [1.00000000e+05 1.00000000e-03 5.62157471e-03 3.28620158e-05
 1.00000000e+06 7.11326275e+04], 计算结果: 237.5978032619464
2025-09-28 10:54:49,763 - 输入参数: [1.00000000e+05 1.00000000e-03 1.23850627e-04 1.42299520e-05
 2.76045946e+05 1.03486454e+05], 计算结果: 229.44948816840486
2025-09-28 10:55:04,831 - 输入参数: [1.00000000e+05 1.27207315e-02 1.00000000e-05 1.34787862e-05
 8.93337668e+03 1.00000000e+06], 计算结果: 1567.7425848541284
2025-09-28 10:55:12,043 - 输入参数: [6.97012131e+04 1.00000000e-03 1.14512149e-04 1.68516364e-05
 1.88873598e+05 1.89937901e+04], 计算结果: 1863.6985281926122
2025-09-28 10:55:15,806 - 输入参数: [9.15504530e-01 1.00000000e-03 8.02997405e-04 1.07238620e-05
 3.38921483e+04 5.05558019e+04], 计算结果: 40131.39679959411
2025-09-28 10:55:20,180 - 输入参数: [7.43315286e+04 1.00000000e-03 2.47716085e-04 1.18553779e-05
 2.33351780e+05 8.91203165e+04], 计算结果: 216.68652699332836
2025-09-28 10:55:24,695 - 输入参数: [1.00000000e+05 1.00000000e-03 1.00000000e-05 1.87052584e-04
 2.11199144e+05 9.06132899e+04], 计算结果: 208.71139324963667
2025-09-28 10:55:32,237 - 输入参数: [7.92485890e+04 1.12608205e-03 1.44004415e-04 1.00000000e-05
 1.00000000e+06 2.06909590e+04], 计算结果: 1365.252508887373
2025-09-28 10:55:37,460 - 输入参数: [9.22023285e+04 1.00000000e-03 2.05259028e-04 1.00000000e-05
 2.01255899e+05 1.12659926e+05], 计算结果: 251.5418325072535
2025-09-28 10:55:42,123 - 输入参数: [1.00000000e+05 1.00000000e-03 1.13708522e-04 1.39476032e-05
 8.18174528e+05 8.52464802e+04], 计算结果: 230.03338068242147
2025-09-28 10:55:46,320 - 输入参数: [1.00000000e+05 1.00000000e-03 1.12586050e-04 1.43122704e-05
 8.75705159e+05 7.03753759e+04], 计算结果: 227.02071472333188
2025-09-28 10:55:52,130 - 输入参数: [1.00000000e+05 1.00000000e-03 6.69307107e-05 5.21735211e-05
 3.26521045e+05 3.16289415e+04], 计算结果: 856.2336126267195
2025-09-28 10:56:01,195 - 输入参数: [6.69213709e+02 1.00000000e-03 1.05768146e-04 1.00000000e-05
 1.00000000e+06 1.30045281e+04], 计算结果: 4132.544850857756
2025-09-28 10:56:09,272 - 输入参数: [1.00000000e+05 1.00000000e-03 9.15108152e-05 1.97574625e-05
 2.23781743e+05 1.76259509e+04], 计算结果: 2168.628977923847
2025-09-28 10:56:13,404 - 输入参数: [1.00000000e+05 1.00000000e-03 8.38133218e-05 2.08658769e-04
 3.66982509e+05 7.59786872e+04], 计算结果: 193.985688970427
2025-09-28 10:56:15,887 - 输入参数: [5.39665129e+02 1.01237872e-03 2.94864000e-04 1.19759785e-03
 7.59452267e+02 2.38205570e+03], 计算结果: 110888.8688396762
2025-09-28 10:56:27,527 - 输入参数: [6.25080904e+04 7.08153916e-03 1.00000000e-05 1.00000000e-05
 7.00602709e+05 1.63226151e+03], 计算结果: 5632.552046805153
2025-09-28 10:56:32,052 - 输入参数: [2.93734555e+00 1.00000000e-03 2.80682842e-04 1.43763325e-05
 4.78909825e+05 8.49422391e+04], 计算结果: 6154.5755676811405
2025-09-28 10:56:37,182 - 输入参数: [5.68994872e-02 1.00000000e-03 1.00000000e-05 1.00000000e-05
 2.40567974e+05 2.22709025e+04], 计算结果: 13081.043649532035
2025-09-28 10:56:45,522 - 输入参数: [1.00000000e+05 1.13861569e-03 4.73513465e-05 1.31093570e-05
 3.54108250e+05 1.51418180e+04], 计算结果: 2166.5842392785253
2025-09-28 10:56:50,245 - 输入参数: [1.00000000e+05 1.00000000e-03 2.03732012e-05 1.43795002e-05
 4.70790857e+05 8.77902377e+04], 计算结果: 209.4735398179862
2025-09-28 10:56:55,066 - 输入参数: [9.00495741e+02 1.00000000e-03 1.00000000e-05 2.30377464e-04
 1.00000000e+06 4.27805284e+04], 计算结果: 3272.8341836440704
2025-09-28 10:56:59,227 - 输入参数: [9.40384852e+04 1.00000000e-03 3.68435668e-04 1.44510799e-05
 5.13062396e+05 7.57831335e+04], 计算结果: 201.21638469013885
2025-09-28 10:57:11,968 - 输入参数: [1.00000000e+05 1.00000000e-03 3.20633941e-04 1.00000000e-05
 1.00000000e+06 4.09989238e+02], 计算结果: 7915.0945906196985
2025-09-28 10:57:16,081 - 输入参数: [1.00000000e+05 1.00000000e-03 1.14412926e-04 3.75265145e-05
 2.14918390e+05 7.97709838e+04], 计算结果: 198.5381104912713
2025-09-28 10:57:29,822 - 输入参数: [1.00000000e+05 1.00000000e-03 1.79601204e-04 1.20211943e-05
 9.57903681e+05 1.00000000e+06], 计算结果: 715.7438507640436
2025-09-28 10:57:34,919 - 输入参数: [1.29326610e+03 2.53704285e-03 2.77840417e-05 1.11067615e-03
 3.90299405e+03 1.96250385e+04], 计算结果: 25140.7527653854
2025-09-28 10:57:43,623 - 输入参数: [8.60483261e+03 1.00000000e-03 1.28047324e-04 1.00000000e-05
 1.00000000e+06 1.96981935e+05], 计算结果: 2103.5313577587526
2025-09-28 10:57:55,795 - 输入参数: [1.00000000e+05 1.00000000e-03 1.09879755e-04 3.08046956e-05
 3.12050017e+05 6.19894344e+05], 计算结果: 842.8222101588734
2025-09-28 10:58:00,160 - 输入参数: [1.00000000e+05 1.00000000e-03 9.20762726e-05 1.63357886e-05
 2.90970246e+05 5.39082927e+04], 计算结果: 363.5788527606214
2025-09-28 10:58:12,516 - 输入参数: [2.50830016e+04 1.52055285e-03 2.07446724e-04 2.33985723e-05
 1.00000000e+06 2.05716124e+01], 计算结果: 7366.795154130829
2025-09-28 10:58:25,317 - 输入参数: [1.00000000e+05 4.55526196e-03 2.22679634e-04 1.60080121e-05
 3.27720073e+05 1.00000000e+06], 计算结果: 886.661960127347
2025-09-28 10:58:29,478 - 输入参数: [1.00000000e+05 1.00000000e-03 1.05626825e-03 1.72908356e-05
 3.63627213e+05 7.64982142e+04], 计算结果: 193.53778475767595
2025-09-28 10:58:37,421 - 输入参数: [1.76846056e+02 1.00000000e-03 2.58420032e-04 1.00000000e-05
 8.52323561e+05 1.61771821e+04], 计算结果: 4371.045107176294
2025-09-28 10:58:47,371 - 输入参数: [1.00000000e+05 1.00000000e-03 6.36049805e-05 2.61398691e-05
 4.11450298e+05 2.66227281e+05], 计算结果: 526.2760724171682
2025-09-28 10:59:00,096 - 输入参数: [1.00000000e+05 1.00000000e-03 6.99127129e-05 2.93673352e-05
 4.21940550e+05 9.96861647e+05], 计算结果: 839.1164331223965
2025-09-28 10:59:12,545 - 输入参数: [6.40619625e+04 1.18959073e-03 1.00000000e-05 1.22484373e-05
 3.25044535e+05 1.00000000e+06], 计算结果: 921.9111666719157
2025-09-28 10:59:19,709 - 输入参数: [1.00000000e+05 2.57621290e-03 3.11989789e-04 6.98125187e+01
 2.01420642e+05 2.59840008e+04], 计算结果: 1572.4066527577324
2025-09-28 10:59:23,888 - 输入参数: [1.00000000e+05 1.00000000e-03 1.09777312e-04 1.44880849e-05
 2.49661455e+05 5.94729152e+04], 计算结果: 316.26318530436924
2025-09-28 10:59:34,928 - 输入参数: [1.00000000e+05 1.00000000e-03 1.36834244e-04 1.30986315e-03
 3.43751999e+04 9.83799116e+03], 计算结果: 5573.2607923524665
2025-09-28 10:59:42,169 - 输入参数: [4.93540690e+03 6.84717726e-02 3.78304262e-05 1.00000000e-05
 4.21923331e+00 1.81298150e+03], 计算结果: 41791.68118870917
2025-09-28 10:59:57,012 - 输入参数: [8.68568528e+04 1.00000000e-03 4.53323391e-05 1.42307067e-05
 5.57529384e+02 5.64414441e+03], 计算结果: 9326.502012424478
2025-09-28 11:00:07,972 - 输入参数: [6.05371470e+04 1.00000000e-03 2.55864384e-05 1.01338380e-05
 3.00625725e+05 2.23427065e+03], 计算结果: 4565.5306237271925
2025-09-28 11:00:13,420 - 输入参数: [5.43100120e+04 1.00000000e-03 4.71967232e-03 1.00000000e-05
 2.17200814e+04 3.97213272e+04], 计算结果: 1058.9465434282572
2025-09-28 11:00:19,660 - 输入参数: [1.41669042e+04 1.00000000e-03 1.00000000e-05 1.40773990e-05
 1.00000000e+06 2.66093936e+04], 计算结果: 1850.6176518723034
2025-09-28 11:00:31,103 - 输入参数: [9.85500718e+04 1.00000000e-03 5.20971927e-05 1.48814260e-05
 4.58959884e+05 1.18575740e+03], 计算结果: 6388.783281383243
2025-09-28 11:00:43,791 - 输入参数: [1.00000000e+05 1.00000000e-03 2.54795243e-04 1.00000000e-05
 1.00000000e+06 2.12656646e+03], 计算结果: 6548.0461483608915
2025-09-28 11:00:55,137 - 输入参数: [1.00000000e+05 1.71487930e-03 1.06179766e-04 1.00000000e-05
 1.00000000e+06 8.07514309e+03], 计算结果: 3662.8788705578745
2025-09-28 11:01:10,070 - 输入参数: [5.06567709e+04 1.20085245e-02 1.00000000e-05 2.52018831e-02
 7.21828129e+02 1.00934656e+05], 计算结果: 2010.90921933826
2025-09-28 11:01:15,569 - 输入参数: [2.93860141e+02 1.43842799e-03 1.71820404e-04 3.56230781e-05
